GCF_000685705.1_ASM68570v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_000685705.1_ASM68570v1_genomic.fna
GCF_006337405.1_ASM633740v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_006337405.1_ASM633740v1_genomic.fna
GCF_007844035.1_ASM784403v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_007844035.1_ASM784403v1_genomic.fna
GCF_003431865.1_ASM343186v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003431865.1_ASM343186v1_genomic.fna
GCF_006385075.1_ASM638507v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_006385075.1_ASM638507v1_genomic.fna
GCF_009455505.1_ASM945550v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_009455505.1_ASM945550v1_genomic.fna
GCF_003018555.1_ASM301855v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003018555.1_ASM301855v1_genomic.fna
GCF_003017915.1_ASM301791v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003017915.1_ASM301791v1_genomic.fna
GCF_003790525.1_ASM379052v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003790525.1_ASM379052v1_genomic.fna
GCF_001640905.1_ASM164090v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_001640905.1_ASM164090v1_genomic.fna
GCF_000817005.1_ASM81700v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_000817005.1_ASM81700v1_genomic.fna
GCF_002843545.1_ASM284354v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_002843545.1_ASM284354v1_genomic.fna
GCF_003351525.1_ASM335152v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003351525.1_ASM335152v1_genomic.fna
GCF_000832965.1_ASM83296v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_000832965.1_ASM83296v1_genomic.fna
GCF_003410355.1_ASM341035v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003410355.1_ASM341035v1_genomic.fna
GCF_001465175.1_ASM146517v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_001465175.1_ASM146517v1_genomic.fna
GCF_001456065.2_ASM145606v2	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_001456065.2_ASM145606v2_genomic.fna
GCF_016026995.1_ASM1602699v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_016026995.1_ASM1602699v1_genomic.fna
GCF_018135545.1_ASM1813554v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_018135545.1_ASM1813554v1_genomic.fna
GCF_003606265.1_ASM360626v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003606265.1_ASM360626v1_genomic.fna
GCF_004101825.1_ASM410182v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_004101825.1_ASM410182v1_genomic.fna
GCF_001020205.1_ASM102020v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_001020205.1_ASM102020v1_genomic.fna
GCF_002865785.1_ASM286578v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_002865785.1_ASM286578v1_genomic.fna
GCF_020099295.1_ASM2009929v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_020099295.1_ASM2009929v1_genomic.fna
GCF_003013635.1_ASM301363v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003013635.1_ASM301363v1_genomic.fna
GCF_003952845.1_ASM395284v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003952845.1_ASM395284v1_genomic.fna
GCF_002003305.1_ASM200330v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_002003305.1_ASM200330v1_genomic.fna
GCF_003073995.1_ASM307399v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003073995.1_ASM307399v1_genomic.fna
GCF_003408575.1_ASM340857v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_003408575.1_ASM340857v1_genomic.fna
GCF_008505035.1_ASM850503v1	/home/work/wenhai/dadec/data/30strains/sim_30strains_short_50x/source_genomes/GCF_008505035.1_ASM850503v1_genomic.fna
